order_id,payment_type,payment_sequential,payment_value,payment_installments,installment_value,installment_value_capped,high_installment_flag,used_voucher
4f8d2bf1636e6c775fbfb0d824880893,credit_card,1,101.14,10,10.11,10.11,1,0
45b3000bcd10464ac178f32cd783fc83,credit_card,1,304.11,4,76.03,76.03,1,0
8dd7a0e54d3e1de854946bed6b8bb4ce,credit_card,1,211.92,1,211.92,178.25,0,0
49aa82d12066e455617693a42d2b8bb2,voucher,1,8.91,1,8.91,8.91,1,1
d591a97fad2791ee9d973b748fd1c4d9,credit_card,1,5.86,1,5.86,5.86,1,0
2bdb1ceae8421ac97f2d12683e1bd495,credit_card,1,135.5,2,67.75,67.75,0,0
aade48c1fd0adef0f33df25f995d379c,credit_card,1,131.75,10,13.18,13.18,1,0
1e2f320acd9cf7428412fb4ba5c537fe,credit_card,1,42.5,1,42.5,42.5,1,0
794d80f9e8620ca36ebf6adef63cb6ee,credit_card,1,97.16,3,32.39,32.39,1,0
1acffcfbb35247b9d15611ce0fe50460,boleto,1,66.79,1,66.79,66.79,0,0
040375f78f9a97d7edfa4e9d2aa8273d,credit_card,1,206.5,5,41.3,41.3,1,0
a915d736d392c278f5220c55f8275393,credit_card,1,108.27,4,27.07,27.07,1,0
b42f5cf7cbdab3df43164a7809d69ced,credit_card,1,210.8,1,210.8,178.25,0,0
2a845fcc04905f947eaf328adb74e528,credit_card,1,45.86,4,11.47,11.47,1,0
e05db2f0411d7fe6af92d64c6fc4bf9d,credit_card,1,83.73,1,83.73,83.73,0,0
61c3c1cdd42ccd14931a2fe11d77e2a7,credit_card,1,77.59,4,19.4,19.4,1,0
aef9c99ee1272a501f52167fe0c5631a,credit_card,1,221.02,1,221.02,178.25,0,0
106f6c512adbf8efc43791f75692d25c,credit_card,1,4.53,1,4.53,4.53,1,0
ff74b64335bd668e3eeea5343cd65f74,credit_card,1,33.69,3,11.23,11.23,1,0
1b0ca0c3b2421d7ffde52594b571c020,credit_card,1,116.94,1,116.94,116.94,0,0
48e624e6a92ba57c07b642f214c5bb81,credit_card,1,54.34,3,18.11,18.11,1,0
4d630f57194f5aba1a3d12ce23e71cd9,credit_card,1,240.23,2,120.12,120.12,0,0
317d836ac628026b3639e69c710946b3,voucher,2,337.55,1,337.55,178.25,0,1
2c1c4a8d435d8080c8e01dae4d7a5af3,credit_card,1,65.53,5,13.11,13.11,1,0
31ea9af161fd3c77c3c621aa178bcb34,credit_card,1,86.73,3,28.91,28.91,1,0
66baffa0f3497a9c772b66a607bd8c11,voucher,2,222.43,1,222.43,178.25,0,1
fbefd252743521f142346bb5fa7a422e,credit_card,1,143.32,2,71.66,71.66,0,0
4d4c65feca16bc9de359cb5d4feef10d,voucher,1,144.96,1,144.96,144.96,0,1
da2aeb448f7a4f8604a2d56cc3b2e02f,credit_card,1,95.22,1,95.22,95.22,0,0
114b047e7bac7728e93bdf39f7031875,credit_card,1,123.18,2,61.59,61.59,1,0
00b402e8a76d3da83714c52d3977cc2d,credit_card,1,165.91,1,165.91,165.91,0,0
e4849b3975c58be6cdc305f07ab355fd,credit_card,1,132.13,6,22.02,22.02,1,0
6cd1a4eb4b9a14b5a991a897f096d443,credit_card,1,62.76,4,15.69,15.69,1,0
4ac6060d367c21fb5bf12144a6e8f8d2,credit_card,1,111.76,2,55.88,55.88,1,0
97aa1a479681efe192bf39d259cd2b94,credit_card,1,243.07,10,24.31,24.31,1,0
6649ebec1c6f3e185a64238dc8729d72,credit_card,1,698.1,8,87.26,87.26,1,0
7ac13b045c748b7eef3f9011bd5683c9,credit_card,1,54.0,1,54.0,54.0,1,0
c63b161b8e0d866d60b95902f4d0046e,credit_card,1,181.52,8,22.69,22.69,1,0
04a5e3a44cf4310b56f1a18f38f103e6,boleto,1,43.1,1,43.1,43.1,1,0
380c501bd03f8059ea933d24459206b0,credit_card,1,161.37,1,161.37,161.37,0,0
8e44452897e7b8506246a37a8f63f686,credit_card,1,194.74,1,194.74,178.25,0,0
f176421e9956528da385eb686f70b7c1,credit_card,1,73.54,1,73.54,73.54,0,0
9fb4185dd9d8f82b6effea11c1555899,credit_card,1,103.92,2,51.96,51.96,1,0
7f73071c538cbb2b10e41a3041db481d,credit_card,1,86.24,8,10.78,10.78,1,0
82919647c77d6bdf1f3edba9eab8e1fe,boleto,1,55.0,1,55.0,55.0,1,0
5e3081d115ec0e1e17b02019e4330d61,credit_card,1,496.4,8,62.05,62.05,1,0
2a770273775ea731f0a1f238f5c33a4f,boleto,1,52.92,1,52.92,52.92,1,0
a70e674cb417d64ebfc3ea9493ba90d8,voucher,1,103.26,1,103.26,103.26,0,1
09ddda124332d6c2489fba71284be7b6,voucher,2,67.88,1,67.88,67.88,0,1
9ddf2a1cb3163c05aa196a8e43336bfd,credit_card,1,46.2,1,46.2,46.2,1,0
580e21d2e46243eca1eb813c5fe6ac7a,voucher,2,22.36,1,22.36,22.36,1,1
b9f9f408bbdb152b3dc98aaffbc37a93,credit_card,1,508.02,6,84.67,84.67,1,0
60949b693497040edfbbef6045e4d024,credit_card,1,67.5,1,67.5,67.5,0,0
8f21577e27c80ffb814f445c88ac04c0,credit_card,1,103.37,4,25.84,25.84,1,0
b6fdeddf213d1cb16ef046a438eca21d,credit_card,1,54.6,1,54.6,54.6,1,0
b5339ee686743c519402f862fba76aee,boleto,1,59.24,1,59.24,59.24,1,0
e599e00118212fd3f10f88ef85587204,credit_card,1,197.65,4,49.41,49.41,1,0
5d044d3cc3e80835784584a8df1a20a5,credit_card,1,267.37,5,53.47,53.47,1,0
de0fbaf67bf0e605797e7ec002340869,credit_card,1,153.01,1,153.01,153.01,0,0
587e62e759875c966fc7e1508a542ab1,credit_card,1,70.14,1,70.14,70.14,0,0
a72dab58dbb03b5509db9d29c658dc0d,credit_card,1,58.18,5,11.64,11.64,1,0
5d103f49c32225c353410679f8e90880,credit_card,1,81.6,4,20.4,20.4,1,0
9e54486964c7c43054ebe7b4385feb27,credit_card,1,77.85,3,25.95,25.95,1,0
fd4787fa8be4afcbd8ba795e775cab51,boleto,1,102.8,1,102.8,102.8,0,0
b94ed56e7cf14b4a7e4b2deb37eb7344,credit_card,1,307.11,2,153.56,153.56,0,0
c01f1e6ceafe26dc7ab07610001042df,credit_card,1,48.08,2,24.04,24.04,1,0
3e99c48e3a2093f5d222df8f00b5a6f1,credit_card,1,202.88,3,67.63,67.63,1,0
d46a98b33046509aec0ca7142d63b9b1,credit_card,1,218.08,4,54.52,54.52,1,0
ed9bc2af2e1ae9d510b862314efd8e72,boleto,1,864.6,1,864.6,178.25,0,0
901d12b998346d8e026c82a862c15e07,credit_card,1,86.02,1,86.02,86.02,0,0
24ceed9729a86f5e36fd61ae94183817,voucher,5,39.08,1,39.08,39.08,1,1
0756f4ba0fd88d3e50c7ae0d66edfb4c,credit_card,1,342.02,8,42.75,42.75,1,0
aacbf13db267af0f239fc7ff5dd513ff,boleto,1,44.44,1,44.44,44.44,1,0
42831051f86bdc3bea417f93d5fd981e,credit_card,1,179.78,13,13.83,13.83,1,0
70b9629a764d2247cf5995014b7204d2,credit_card,1,298.85,10,29.89,29.89,1,0
812e2e669fa5382a338a2235ea502669,credit_card,1,175.86,10,17.59,17.59,1,0
4082016610cd8b53add011fe068c04b3,credit_card,1,104.87,2,52.44,52.44,1,0
a11939cea79c6fc04707f96491a5e577,boleto,1,67.62,1,67.62,67.62,0,0
3e555879d29880ec5bc189b44a6d77fa,voucher,1,50.96,1,50.96,50.96,1,1
bd841dd9066badb2ee3dcf7dd6516523,credit_card,1,216.62,3,72.21,72.21,1,0
d36d550f28a8d7ce82b1a1f19db44b08,credit_card,1,112.81,2,56.41,56.41,1,0
c8ee25817be1ba8d4baa1d441aff6d48,credit_card,1,66.94,3,22.31,22.31,1,0
62a2786bc58bb6ccba3e93b2d9664045,credit_card,1,71.75,1,71.75,71.75,0,0
e5b692a00119342b4412cf70919378bd,boleto,1,91.02,1,91.02,91.02,0,0
5b05675d9f09a7f7f94f59caa0335c71,credit_card,1,70.72,1,70.72,70.72,0,0
6806f0c7951cb006052a1c2c8e305057,credit_card,1,81.01,2,40.51,40.51,1,0
466839bc7437c08a787345cd313ba3dd,credit_card,1,1711.63,8,213.95,178.25,1,0
7fe1044f8a2fca89a6cc85fead509a72,boleto,1,59.78,1,59.78,59.78,1,0
4fe6e6eee2e643359d66860e9954cb84,credit_card,1,2190.4,10,219.04,178.25,1,0
e80607d735f571309e8438fb2ca4f594,voucher,1,31.26,1,31.26,31.26,1,1
349021a1c38809e4b11418c2f8586c97,credit_card,1,132.57,10,13.26,13.26,1,0
e13c7d85f07a4e00c383115a154dcc39,credit_card,1,2207.98,10,220.8,178.25,1,0
ada1a38681627159c9618c5c7f047885,credit_card,2,83.15,5,16.63,16.63,1,0
d1de4ee2cdca15e0ccf424096264d3c8,credit_card,1,10.09,1,10.09,10.09,1,0
0fdf3166230480d0c55e5d70a2da40c2,credit_card,1,26.61,2,13.31,13.31,1,0
284705e9a68479f4ef401d31e5400948,credit_card,1,212.73,4,53.18,53.18,1,0
c34751f5d9af314e78959730157ff306,credit_card,1,50.93,1,50.93,50.93,1,0
4e52da2f158abdf42c94b06eacf0eb60,boleto,1,70.04,1,70.04,70.04,0,0
0c573af818c3b5409a2255629eec2ad3,boleto,1,81.89,1,81.89,81.89,0,0
313b294ba33545e1fb850f2ca29a9c3a,boleto,1,61.5,1,61.5,61.5,1,0
0abac83f9a40f360405460623503df7d,credit_card,1,171.55,2,85.78,85.78,0,0
119c9e36858ecf81f6a55cf7f7b327d2,credit_card,1,71.41,7,10.2,10.2,1,0
de6bab4da1dc5f9d599909b30747ba4d,boleto,1,191.58,1,191.58,178.25,0,0
9d021928d872dccba86ce3e5358c29c1,credit_card,1,226.47,8,28.31,28.31,1,0
933a4d6f0739efd8aa68decea5b411c6,boleto,1,168.1,1,168.1,168.1,0,0
6638ad71e30623cf87cdf58a9a0d4d15,boleto,1,32.75,1,32.75,32.75,1,0
a1f24dcf6e5fc6b0f0cd0b265381767e,credit_card,1,56.37,2,28.19,28.19,1,0
17c27a26080bebdb67c4807b9b51b8ff,credit_card,1,104.28,2,52.14,52.14,1,0
b8cd3107b41b1232ec5ccc2958000acf,credit_card,1,117.56,5,23.51,23.51,1,0
475daaf912c5d6077ae695875f9e02dd,boleto,1,48.69,1,48.69,48.69,1,0
02df7a4137081ada2a06ac6e2bca6364,credit_card,1,137.2,6,22.87,22.87,1,0
188dd1b2a12d06a4d0ba5ca87ff47efa,credit_card,1,122.36,8,15.3,15.3,1,0
3c7d5206607a15b5eb46f553865a5599,boleto,1,34.51,1,34.51,34.51,1,0
fea523ebb7e205d346f445544e0a18fd,credit_card,1,69.69,1,69.69,69.69,0,0
b5f211fa89c1521c13362d1adb004aed,credit_card,1,96.8,1,96.8,96.8,0,0
fb86c32ba3e47fe560bf6d7e16ab2909,credit_card,1,65.53,6,10.92,10.92,1,0
7902ef4dbb5973b8426b4c66f2488d3d,credit_card,1,64.42,1,64.42,64.42,1,0
a75a84b2908ea544bff7d2e015fcedaa,boleto,1,167.02,1,167.02,167.02,0,0
9345ea7f31e39f37b596a47f3a1ea203,boleto,1,57.82,1,57.82,57.82,1,0
477d8df8acc3c2b3f1fbb4e41c4f7f32,credit_card,1,103.87,2,51.94,51.94,1,0
66d03fb3c4b0f80b5db04ef9c260336d,credit_card,1,96.01,1,96.01,96.01,0,0
bbcf00c96709a5a97e49bb661522fdd0,credit_card,1,172.52,7,24.65,24.65,1,0
c1deab56eafcb4bec7703bbe7bd25137,voucher,2,21.6,1,21.6,21.6,1,1
e02e125437cc2226be342ae222e83a15,boleto,1,74.41,1,74.41,74.41,0,0
8c0a4c58ee098fea192d86cb195786e6,credit_card,1,70.51,5,14.1,14.1,1,0
3474c14d90050d7f344dbcdcdc919bb5,debit_card,1,31.94,1,31.94,31.94,1,0
fa8ab18ea94ab4c733ceefb609fab318,credit_card,1,60.86,1,60.86,60.86,1,0
9f495a88e6454713d2963970d7a119ed,credit_card,1,67.53,1,67.53,67.53,0,0
c594bf7ad43d43c22b3b2646d12d729b,credit_card,1,130.26,1,130.26,130.26,0,0
db5d6113487de457414aaad0ae7aa2ed,credit_card,1,78.19,1,78.19,78.19,0,0
1b378c6853f2d592f7769653207bc18f,credit_card,1,135.62,1,135.62,135.62,0,0
1d037b45a3e5aa5599d4c06a31bc6ffd,credit_card,1,57.59,1,57.59,57.59,1,0
a2170cb2f7d51530c5190dd418a448e0,credit_card,1,41.1,3,13.7,13.7,1,0
ca44b3191f021c9ecd9b9778ad60b072,boleto,1,127.02,1,127.02,127.02,0,0
e0ba4b3c107e06a39d608c7442467d85,credit_card,1,154.38,3,51.46,51.46,1,0
31db96cf06ad051a3d234fc35ea2488a,credit_card,1,64.1,2,32.05,32.05,1,0
76020f0be1e0d6421959f71f724f5048,credit_card,1,3.6,1,3.6,3.6,1,0
4d0f637afbd692c3e9fbffbc338de497,credit_card,1,138.28,1,138.28,138.28,0,0
e66e29f65af321ea428495d66066e809,boleto,1,324.01,1,324.01,178.25,0,0
a13f2110ae8bab95d529304f3b2dbbc1,credit_card,1,106.16,8,13.27,13.27,1,0
a7e9c89f44760729cadc85cb2d282e1a,credit_card,1,106.39,5,21.28,21.28,1,0
0b137ac032763829e728afcfee3ac3f2,credit_card,1,189.26,8,23.66,23.66,1,0
cbea65029850e25bb7ce971f2982f471,credit_card,1,60.65,1,60.65,60.65,1,0
69eb180c9de9dcddefe8a3e8a7ce8016,credit_card,1,381.28,10,38.13,38.13,1,0
1f03ec4b4ae0bb2870a451ecedbd3644,credit_card,1,308.09,4,77.02,77.02,1,0
1a0c96a409c1c324fd17fde3f76833cb,boleto,1,24.96,1,24.96,24.96,1,0
eadd7dba4c87a895126c2cc2f33b30aa,credit_card,1,272.94,10,27.29,27.29,1,0
acd068ae67c781f99b759f3ddb1c5d57,credit_card,1,46.14,1,46.14,46.14,1,0
2c76644ebdca47aa2d980e3b2714af13,credit_card,1,182.1,3,60.7,60.7,1,0
a6eace8d7affa686ec69d39f9c4c348a,credit_card,1,168.29,5,33.66,33.66,1,0
5d909102ebc265d8d1dbb49204b5757a,boleto,1,198.54,1,198.54,178.25,0,0
906749d5a54394fdebe2bbc6f2c86085,boleto,1,66.23,1,66.23,66.23,1,0
5d5a92f1288cfea0501ef343c74591a9,credit_card,1,79.72,3,26.57,26.57,1,0
99316aecfb3e31190e43714f7643a49b,credit_card,1,52.78,1,52.78,52.78,1,0
dc15b9e0016b708d301f392106b5dd8f,boleto,1,117.94,1,117.94,117.94,0,0
7f984c0a94661992ad50329fb29359b5,credit_card,1,247.11,8,30.89,30.89,1,0
491208d141876b40c6381fa49e8dff6a,credit_card,1,106.78,1,106.78,106.78,0,0
fdb8b7471e58dbe1a73f0218723b58e9,credit_card,1,34.58,3,11.53,11.53,1,0
0a77b770428bccbea7f9dbf8aec5d6ae,credit_card,1,653.64,7,93.38,93.38,1,0
ee38c54d242516c9f651c8097815f90b,boleto,1,56.2,1,56.2,56.2,1,0
d4b4050ad0885ce84603e34ee06201ca,credit_card,1,553.38,5,110.68,110.68,1,0
3a38a4a145c96019a17b640f053aecb9,boleto,1,260.36,1,260.36,178.25,0,0
92307d93688d9465005c2cf0b6aa7480,credit_card,1,53.95,1,53.95,53.95,1,0
e5f9a6228c6f504115c5a514b109aaaf,credit_card,1,141.5,2,70.75,70.75,0,0
c754e56721e29d971fe4e9a005a3e439,debit_card,1,77.89,1,77.89,77.89,0,0
cf35fcb04fe3dd43197e2c26498a983f,credit_card,1,41.85,1,41.85,41.85,1,0
4fb104ec6918efe57f7e105fe598d96f,credit_card,1,130.03,10,13.0,13.0,1,0
c90563355d52a60bbfc6fd4b5bdcffc3,credit_card,1,195.93,6,32.66,32.66,1,0
023a60303ff8d9e08b99e7474f7416ce,boleto,1,75.17,1,75.17,75.17,0,0
835c4371614f69189484aaad9a4087dd,boleto,1,168.2,1,168.2,168.2,0,0
839f89fab4eb89995bd044ad7e366473,credit_card,1,220.02,4,55.01,55.01,1,0
0b528dd823a72d145a342b30a202dfa2,credit_card,1,208.91,4,52.23,52.23,1,0
13badfaf0fa0a80d7dc85eee772ffc98,credit_card,1,88.27,8,11.03,11.03,1,0
e32eb573740a87c938b90b290605b617,credit_card,1,75.63,3,25.21,25.21,1,0
d7033967b0710c2c3169fa2649bf6576,credit_card,1,221.94,1,221.94,178.25,0,0
8a7475fa8d31843f714aecb8d07a1113,credit_card,1,139.53,2,69.77,69.77,0,0
4b5e919faabfc4bfda408c4810e8aa9e,credit_card,1,311.21,10,31.12,31.12,1,0
7161526d3bb1d4a156f47e01877217fd,credit_card,1,162.89,4,40.72,40.72,1,0
b20de8c4d92b516b001daf5375f4532f,credit_card,1,103.04,2,51.52,51.52,1,0
23576700c0f11e7783cebff88823d10c,credit_card,1,116.69,4,29.17,29.17,1,0
e1014aef09115ba24cf43cccd31820c0,credit_card,1,240.04,3,80.01,80.01,1,0
73fe3ec6e789782281c550a9349e0edd,credit_card,1,85.36,4,21.34,21.34,1,0
bda01d1992abcd24a7b25fcf1363e893,credit_card,1,314.26,4,78.57,78.57,1,0
21fe49b64fa913953b308f40345336cc,credit_card,1,56.37,4,14.09,14.09,1,0
893fff1e0e8a0597923ff86966aac6d1,boleto,1,113.33,1,113.33,113.33,0,0
6597f8bf4610cf5291b83c0d57440e53,boleto,1,28.22,1,28.22,28.22,1,0
d3a90a46b8f2324b6472545ce1bc2c24,credit_card,1,95.48,3,31.83,31.83,1,0
73a366d399bf1947b6d62c2a4e648f27,credit_card,1,84.65,1,84.65,84.65,0,0
fd52368d8373ad4158396078bf5ad004,boleto,1,105.28,1,105.28,105.28,0,0
ec185b109151e5f34dc3fd3cbb3398ad,debit_card,1,239.38,1,239.38,178.25,0,0
30336ab6f4ebb61a88d9e3188b36739c,credit_card,1,1298.1,3,432.7,178.25,1,0
67719f1f97a4ee0a41d8c15a39f9ff0e,credit_card,1,207.71,3,69.24,69.24,1,0
5505392067e8b24913b7142f3c6489e7,credit_card,1,69.73,2,34.87,34.87,1,0
d8af0191c574aef677e1530618925317,credit_card,1,135.75,2,67.88,67.88,0,0
31b0ef5f40a83be6f6dafc9a4fc890f5,credit_card,1,579.58,2,289.79,178.25,0,0
899eb681966d4b5df1e1c9b21fc113ec,credit_card,1,73.03,3,24.34,24.34,1,0
e3e0e01b4d15c9d4c33f312a2dee8799,credit_card,1,83.22,8,10.4,10.4,1,0
8964e929ea610b2c2b98e3c4d1bb86d8,credit_card,1,154.14,2,77.07,77.07,0,0
1cd399dcea276c15247818674bb83c63,boleto,1,63.5,1,63.5,63.5,1,0
d7f71d136da2fa678c39380a22d117df,credit_card,1,95.26,1,95.26,95.26,0,0
fb662b5ba362e72d75d486ca4d29c9e4,credit_card,1,157.49,10,15.75,15.75,1,0
99bbd60bc8f989c66847afcdba6fbe7c,credit_card,1,194.91,2,97.46,97.46,0,0
3fa4f7a10b65f134540ba15cd4e2d914,credit_card,1,76.66,1,76.66,76.66,0,0
175825d48ba5a2082a843888ac1b08fb,boleto,1,180.9,1,180.9,178.25,0,0
b36511d6ed0cbc11beb1ab142ab3021c,credit_card,1,145.09,1,145.09,145.09,0,0
72bbfb1326267dae6346125615032442,credit_card,1,168.66,2,84.33,84.33,0,0
89d22b5f5b664ae7a22078070d93244a,credit_card,1,50.1,1,50.1,50.1,1,0
1f7c1b144b5b6d0a4339bd2e7ce499ac,boleto,1,64.1,1,64.1,64.1,1,0
124c799bcc4126cdb5cca8c5889533b7,credit_card,1,237.94,7,33.99,33.99,1,0
cf0fcb02e2f9b6dcfd6aac8d664b663a,voucher,2,7.83,1,7.83,7.83,1,1
59cd790c5f7a727afff6c7032bf26f90,boleto,1,215.47,1,215.47,178.25,0,0
da5d2d1110b8d715a8e0b0f34e8dc744,boleto,1,102.03,1,102.03,102.03,0,0
6bcd251ea229d32710e7690cb3641ba6,boleto,1,78.26,1,78.26,78.26,0,0
23d0c6798618d5bfc02a9d517e79a641,credit_card,1,35.77,1,35.77,35.77,1,0
6053ecddcbc1052ab24f7bc72341544f,credit_card,1,122.61,1,122.61,122.61,0,0
f80060bf53cc4e98a9eb5d2dba263381,credit_card,1,55.98,3,18.66,18.66,1,0
e462b9c1dbe3c306a5b7b78d72dd7f79,boleto,1,183.84,1,183.84,178.25,0,0
9231cd28d094660487390045fec25a3b,credit_card,1,57.53,1,57.53,57.53,1,0
641e972f60486aa3ed5bc9d4f2fa1476,credit_card,1,126.07,5,25.21,25.21,1,0
81c520fc29d03d90934316f0a3b4b82a,credit_card,1,31.75,1,31.75,31.75,1,0
262a22b18b8c7773c9ce2e3665db8c44,credit_card,1,40.86,1,40.86,40.86,1,0
81f0dd14eee4b51169dae95b267a199f,credit_card,1,100.53,2,50.27,50.27,1,0
c0e6116a3c6c2d732ec1b43bb7b5f307,credit_card,1,43.54,1,43.54,43.54,1,0
9c978d47acdd5de3c4588d5af74c5c66,credit_card,1,215.7,4,53.93,53.93,1,0
666361dc35f61cd6ac10ec287d682b88,credit_card,1,32.69,1,32.69,32.69,1,0
5a1102060039d732884f1bacf59268a0,boleto,1,104.68,1,104.68,104.68,0,0
8872e48bafe00195f92e3a6f1d81bfbc,boleto,1,72.18,1,72.18,72.18,0,0
61f6bdb47b62e119d6cbe6b3af05ceb6,credit_card,1,122.78,2,61.39,61.39,1,0
4a77a1a8add8db5a1d2cb407b6923849,credit_card,1,35.09,3,11.7,11.7,1,0
cb50f73cef605fc87294854be93d6636,credit_card,1,50.07,3,16.69,16.69,1,0
858d458b39082890e96fbb1fed8c2a52,voucher,3,252.97,1,252.97,178.25,0,1
6917e117776da5f60f8403c2120ecb68,credit_card,1,65.49,1,65.49,65.49,1,0
ffe3153dcf1c03911848f64ed557764b,boleto,1,287.21,1,287.21,178.25,0,0
0c4a286213e6b3657aa94773d386a229,voucher,3,20.0,1,20.0,20.0,1,1
d579ba069db1e48f36231244a9a83736,credit_card,1,347.46,1,347.46,178.25,0,0
378b4eebab6321d6b446806691615ee1,credit_card,1,149.59,1,149.59,149.59,0,0
1ebf075fd032885ad39a842a35c72fe7,credit_card,1,348.66,5,69.73,69.73,1,0
bbc781e0bdaef8ca45c32c280250567a,credit_card,1,317.85,1,317.85,178.25,0,0
5e3eb18fc8a18f4ce40f831b01532b4a,boleto,1,46.1,1,46.1,46.1,1,0
ee9ca989fc93ba09a6eddc250ce01742,voucher,7,1.92,1,1.92,1.92,1,1
4f5fa78eddf28c3f669aa1554fe38622,credit_card,1,96.47,4,24.12,24.12,1,0
c98034f8df920ed8ca430c1105e3b600,credit_card,1,101.27,2,50.64,50.64,1,0
0c5f4de2e1c08a6da891feaafcf35d1e,credit_card,1,221.99,3,74.0,74.0,1,0
fc9bc4bac939adaa600ad59dee9a106f,voucher,1,71.63,1,71.63,71.63,0,1
0d54c04be25f0f72f2f63f5b93d0bca7,credit_card,1,47.37,1,47.37,47.37,1,0
d37e5fd46260d155c82da890cb64e7c9,credit_card,1,138.28,6,23.05,23.05,1,0
c75f4211fdf83ec2f56c89a1f41bf3ec,credit_card,1,444.23,10,44.42,44.42,1,0
b72ead808b9621ca4037dcfba0a226ef,credit_card,1,56.78,2,28.39,28.39,1,0
5e53ec687d157b73f86dba72cbb74056,credit_card,1,841.99,10,84.2,84.2,1,0
49f3e0aebd23234fa195ebbcb8687171,credit_card,1,119.94,1,119.94,119.94,0,0
006127b8b9a1681a982313ed7129c3c0,boleto,1,556.22,1,556.22,178.25,0,0
214580954d7ba593f5d402590c80d49c,credit_card,1,242.13,1,242.13,178.25,0,0
0ced306b608e9bc80ef960368a3414a4,voucher,2,1.67,1,1.67,1.67,1,1
33209e0f87b2ed543a0876812c9c5c40,credit_card,1,196.95,4,49.24,49.24,1,0
fad008c0d1b347241252af6ecfa81b98,credit_card,1,235.75,4,58.94,58.94,1,0
ab377121ab607d829a167d9796781f67,credit_card,1,38.84,3,12.95,12.95,1,0
7256c798273af7d120d1f9e274e914f7,credit_card,1,237.08,2,118.54,118.54,0,0
2f1288c66804d578934425e798226c10,credit_card,1,40.1,2,20.05,20.05,1,0
7922e481eb24d257ec8c04c6ca0ce170,credit_card,1,194.53,2,97.27,97.27,0,0
407ce0da1b714dff0e358c57b4d7bd39,credit_card,1,368.2,10,36.82,36.82,1,0
5f3c3f02ee527647eadaeab108a89f51,credit_card,1,166.04,4,41.51,41.51,1,0
7d4cbd9b923b192e7ee6c0667dc10bda,credit_card,1,224.59,5,44.92,44.92,1,0
d57eab70175d8611d6a811d6c2af63ae,voucher,1,98.94,1,98.94,98.94,0,1
b0bfe907b9812101e7b442221ffb8f07,credit_card,1,163.06,4,40.77,40.77,1,0
dcef8d5b70aaacd6bd89d0b649a95e8f,credit_card,1,64.0,6,10.67,10.67,1,0
49c534c4015249b8c5faf61de763c6e8,boleto,1,86.63,1,86.63,86.63,0,0
f9b40a110c92bdd1cd9c0ca5b73d9d51,credit_card,1,135.08,1,135.08,135.08,0,0
ff1037c14208a18e7482c6c7a988799f,credit_card,1,30.41,1,30.41,30.41,1,0
fb4ea753f638936f56b4df5d03dc07bb,boleto,1,70.17,1,70.17,70.17,0,0
701ed63cdee1bf7a8aeb7f690acb04a2,credit_card,1,134.88,10,13.49,13.49,1,0
f0ccded2c86244f755de08ec831108f7,credit_card,1,187.34,4,46.84,46.84,1,0
b08358fdbc23fa2201ce6b08be2dddb7,boleto,1,92.76,1,92.76,92.76,0,0
f0aa70aa3ed2fbaace3cca0919bbb11c,credit_card,1,46.64,2,23.32,23.32,1,0
32ca67f15446af973fa1b0a5e0cae6d0,voucher,1,72.14,1,72.14,72.14,0,1
60ead11db6b36221fe1424e330883a9a,credit_card,1,44.0,1,44.0,44.0,1,0
5d5b8c94e2bc6b963da5af8a4b02bf08,boleto,1,80.55,1,80.55,80.55,0,0
1767c122a3ee029a66f97b74a2538d2e,credit_card,1,119.84,1,119.84,119.84,0,0
c459d8ba2ab3f1d559fefa7ef0977cb9,credit_card,1,111.93,1,111.93,111.93,0,0
a88a37e74e1ba099e646450f9f0d1762,credit_card,1,175.03,6,29.17,29.17,1,0
9183e2fd9515c57925a0251ccfc21c63,boleto,1,85.4,1,85.4,85.4,0,0
a9b030fadde5aba797d5401eb6623d12,credit_card,1,55.92,5,11.18,11.18,1,0
e79151590aa7ee3040361aa72796c4b4,boleto,1,157.3,1,157.3,157.3,0,0
4e16f71b2a5ddc0266f9ddfdfd0bcfba,boleto,1,134.63,1,134.63,134.63,0,0
b144e2ac9863ed27bc59dbe4dd2f8773,credit_card,1,99.7,2,49.85,49.85,1,0
aa05f92f41748b3327711e6cc9ee9fc5,credit_card,1,150.0,4,37.5,37.5,1,0
d47efef4161e33638c14122a723fd9fb,boleto,1,134.39,1,134.39,134.39,0,0
9dd764f96e7bebcba02aa61d0785c173,credit_card,1,776.39,10,77.64,77.64,1,0
f40828a647f246819e9db956f9b87a26,credit_card,1,130.3,6,21.72,21.72,1,0
cd896f1a6e1a6dd77ebc7cd87c831066,credit_card,1,69.18,3,23.06,23.06,1,0
d28a7e04bda001c57d07c08a2f5316e6,credit_card,1,44.85,1,44.85,44.85,1,0
aba950b9cde84070da405636a28d6ad2,credit_card,1,417.0,5,83.4,83.4,1,0
71c7839f5c8ada2b0bb433d9b1b60068,credit_card,1,76.65,3,25.55,25.55,1,0
a5507507d82c1fb664405882ed065af0,credit_card,1,551.3,2,275.65,178.25,0,0
e86b1b2dd48839d7351406434afb578d,voucher,2,10.6,1,10.6,10.6,1,1
c566b950d2202b136e2ae899fc0f5df4,credit_card,1,368.11,8,46.01,46.01,1,0
2383d9fafbf6a8af2c96b3ffd0c70280,credit_card,1,44.52,1,44.52,44.52,1,0
